"age","c_charge_degree","c_charge_desc","race","score_text","sex","priors_count","juv_fel_count","juv_misd_count","juv_other_count","decile_score","two_year_recid","length_of_stay","priors_1","priors_234","priors_5plus","juv_fel_1plus","juv_misd_1plus","juv_other_1plus","charge_any_drug","charge_any_violence_aggression","charge_any_theft","length_of_stay_thresh"
44,"F","Driving While License Revoked","Caucasian","Low","Male",4,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
30,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,2
39,"F","arrest case no charge","Hispanic","Low","Female",2,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,7
28,"F","Crim Use of Personal ID Info","Caucasian","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
34,"F","Purchase Cannabis","African-American","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1
26,"F","arrest case no charge","African-American","High","Male",1,0,0,0,8,1,4,1,0,0,0,0,0,0,0,0,4
23,"F","Pos Cannabis W/Intent Sel/Del","African-American","Low","Male",0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2
29,"F","Possession of Cocaine","Caucasian","High","Male",11,0,0,1,8,1,49,0,0,1,0,0,1,1,0,0,30
31,"M","Battery","African-American","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1
38,"F","arrest case no charge","Other","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
30,"F","arrest case no charge","African-American","High","Male",14,0,0,0,8,1,64,0,0,1,0,0,0,0,0,0,30
21,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Male",2,0,0,0,4,1,78,0,1,0,0,0,0,0,0,1,30
44,"F","Felony Driving While Lic Suspd","African-American","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
52,"F","Felony Battery (Dom Strang)","African-American","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
30,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",6,0,0,0,5,1,1,0,0,1,0,0,0,0,0,1,1
31,"F","Aggravated Battery / Pregnant","African-American","High","Male",9,0,0,0,8,1,1,0,0,1,0,0,0,0,1,0,1
21,"F","Deliver Cannabis","African-American","Medium","Female",2,0,1,0,6,0,12,0,1,0,0,1,0,1,0,0,12
77,"M","DUI Property Damage/Injury","Caucasian","Low","Male",1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3
61,"F","Uttering a Forged Instrument","Caucasian","Medium","Male",4,0,0,0,6,0,119,0,1,0,0,0,0,0,0,0,30
41,"M","Battery","African-American","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
24,"M","Battery","Caucasian","Medium","Female",0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,1
34,"F","arrest case no charge","African-American","Low","Female",5,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1
27,"F","Poss3,4 Methylenedioxymethcath","Hispanic","Low","Male",1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,1
25,"M","Criminal Mischief Damage <$200","African-American","Medium","Male",6,0,0,2,7,1,1,0,0,1,0,0,1,0,0,0,1
30,"F","Cruelty Toward Child","African-American","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
59,"F","Uttering a Forged Instrument","Hispanic","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
55,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
32,"F","Battery on Law Enforc Officer","Caucasian","Medium","Male",0,0,0,0,6,1,5,0,0,0,0,0,0,0,1,0,5
53,"M","Petit Theft","African-American","Low","Male",5,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,2
50,"M","Battery","Caucasian","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1
26,"F","Pos Cannabis W/Intent Sel/Del","Other","Low","Male",1,0,0,0,4,1,2,1,0,0,0,0,0,1,0,0,2
21,"F","Poss Similitude of Drivers Lic","Hispanic","Medium","Male",2,0,0,1,5,1,1,0,1,0,0,0,1,0,0,0,1
36,"F","Felony Battery w/Prior Convict","African-American","Medium","Male",7,0,0,0,6,1,1,0,0,1,0,0,0,0,1,0,1
35,"F","arrest case no charge","African-American","High","Male",16,0,0,0,8,1,191,0,0,1,0,0,0,0,0,0,30
25,"M","Battery","Caucasian","Low","Female",0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2
31,"M","Assault","Caucasian","Medium","Female",2,0,0,0,6,0,117,0,1,0,0,0,0,0,1,0,30
26,"F","Grand Theft in the 3rd Degree","African-American","Medium","Female",1,0,0,0,5,0,2,1,0,0,0,0,0,0,0,1,2
25,"M","DUI Property Damage/Injury","Caucasian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
32,"M","Battery","African-American","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40,"F","Pos Cannabis W/Intent Sel/Del","Caucasian","Low","Male",5,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1
35,"F","Poss Oxycodone W/Int/Sell/Del","African-American","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1
27,"F","","African-American","Low","Male",2,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,4
33,"F","Tampering With Physical Evidence","African-American","High","Male",12,0,0,0,9,1,3,0,0,1,0,0,0,0,0,0,3
36,"F","arrest case no charge","Asian","Low","Male",1,0,0,0,1,0,41,1,0,0,0,0,0,0,0,0,30
30,"F","Possession of Cocaine","Caucasian","Low","Male",2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,"F","Possession of Cocaine","African-American","Low","Male",0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,4
41,"F","arrest case no charge","African-American","High","Male",19,0,0,0,8,0,220,0,0,1,0,0,0,0,0,0,30
29,"F","Possession of Cocaine","Caucasian","Medium","Female",0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
25,"F","Possession of Cocaine","Caucasian","Medium","Male",0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
50,"F","Possession Child Pornography","Caucasian","Low","Male",0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3
35,"F","arrest case no charge","Caucasian","Low","Male",4,0,0,0,2,0,170,0,1,0,0,0,0,0,0,0,30
37,"F","Poss Pyrrolidinobutiophenone","African-American","High","Male",17,1,0,0,9,1,2,0,0,1,1,0,0,1,0,0,2
43,"F","arrest case no charge","African-American","Low","Male",4,0,0,0,1,1,26,0,1,0,0,0,0,0,0,0,26
29,"M","Criminal Mischief>$200<$1000","Caucasian","Medium","Male",12,0,0,0,6,1,39,0,0,1,0,0,0,0,0,0,30
61,"F","Possession of Cocaine","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
22,"F","Possession of Cocaine","African-American","High","Female",4,0,0,0,9,1,2,0,1,0,0,0,0,1,0,0,2
27,"F","arrest case no charge","Caucasian","Low","Male",2,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1
34,"M","Battery","African-American","Low","Female",1,0,0,0,2,0,16,1,0,0,0,0,0,0,1,0,16
24,"F","Conspiracy Dealing Stolen Prop","Other","Medium","Male",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1
20,"M","Battery","African-American","Medium","Female",0,0,0,1,7,1,1,0,0,0,0,0,1,0,1,0,1
30,"M","Battery","African-American","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
43,"M","Battery","African-American","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
51,"F","Felony Driving While Lic Suspd","Caucasian","Low","Male",4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
37,"F","Deliver Cocaine","Hispanic","Medium","Male",9,0,0,0,5,0,2,0,0,1,0,0,0,1,0,0,2
42,"F","Possession of Cocaine","African-American","High","Male",7,1,0,0,9,1,2,0,0,1,1,0,0,1,0,0,2
29,"F","arrest case no charge","Hispanic","Low","Female",1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1
24,"M","Battery","Caucasian","Medium","Female",0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
36,"F","arrest case no charge","Caucasian","Low","Male",12,0,0,0,1,0,13,0,0,1,0,0,0,0,0,0,13
39,"F","Felony DUI - Enhanced","Caucasian","Low","Male",0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3
32,"M","Battery","African-American","Medium","Male",2,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,1
38,"M","Battery","African-American","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,"F","arrest case no charge","African-American","Medium","Female",8,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,3
30,"F","Grand Theft in the 3rd Degree","Caucasian","Medium","Female",0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,1,3
43,"M","Battery","Caucasian","Low","Female",0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1
30,"M","Battery","African-American","High","Male",8,6,0,0,9,1,1,0,0,1,1,0,0,0,1,0,1
26,"M","Assault","Caucasian","Low","Female",1,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,1
37,"F","Possession of Cocaine","Caucasian","Low","Male",3,0,0,0,4,0,39,0,1,0,0,0,0,1,0,0,30
25,"F","Driving While License Revoked","Caucasian","High","Male",5,0,0,0,9,1,1,0,0,1,0,0,0,0,0,0,1
65,"F","Possession Of Heroin","Caucasian","Low","Male",1,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,1
52,"F","Possession of Cocaine","Other","Medium","Male",0,0,0,0,5,1,7,0,0,0,0,0,0,1,0,0,7
29,"F","False Imprisonment","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
32,"F","arrest case no charge","Caucasian","Medium","Male",3,0,0,0,5,0,121,0,1,0,0,0,0,0,0,0,30
36,"M","Battery","Hispanic","Low","Male",0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
21,"F","arrest case no charge","African-American","High","Male",8,0,2,6,9,1,244,0,0,1,0,1,1,0,0,0,30
21,"F","Burglary Unoccupied Dwelling","Caucasian","Low","Male",1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1
47,"M","Battery","Caucasian","Low","Male",13,0,0,0,4,1,66,0,0,1,0,0,0,0,1,0,30
36,"F","arrest case no charge","African-American","Low","Female",4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
25,"F","Driving While License Revoked","African-American","Medium","Female",6,0,0,0,7,1,12,0,0,1,0,0,0,0,0,0,12
32,"M","Battery","Caucasian","Low","Male",4,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,1
43,"F","Neglect Child / No Bodily Harm","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
27,"F","Sale/Del Cannabis At/Near Scho","African-American","Medium","Male",2,0,0,0,6,0,132,0,1,0,0,0,0,1,0,0,30
26,"M","Battery","African-American","Low","Male",8,0,0,0,4,1,26,0,0,1,0,0,0,0,1,0,26
21,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,3,0,22,1,0,0,0,0,0,0,0,0,22
34,"M","Battery","Asian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
46,"M","Operating W/O Valid License","Hispanic","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40,"M","Possess Cannabis/20 Grams Or Less","African-American","Medium","Male",23,2,0,0,6,1,32,0,0,1,1,0,0,1,0,0,30
38,"M","Disorderly Conduct","Caucasian","Low","Male",3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
41,"F","arrest case no charge","African-American","High","Male",7,0,0,0,9,0,58,0,0,1,0,0,0,0,0,0,30
25,"F","Burglary Conveyance Armed","Caucasian","High","Male",7,0,0,0,10,1,43,0,0,1,0,0,0,0,0,1,30
21,"F","Burglary Conveyance Assault/Bat","Caucasian","Low","Male",1,0,0,0,4,0,11,1,0,0,0,0,0,0,1,1,11
74,"M","Disorderly Intoxication","Caucasian","Low","Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,"M","Battery","Caucasian","Low","Male",5,0,0,0,4,1,1,0,0,1,0,0,0,0,1,0,1
27,"M","Prostitution/Lewd Act Assignation","Hispanic","Low","Female",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
30,"M","Aggravated Battery / Pregnant","African-American","Low","Male",1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,0,2
33,"F","Possession Of Heroin","Caucasian","Medium","Female",3,0,0,0,6,1,2,0,1,0,0,0,0,1,0,0,2
24,"M","Driving Under The Influence","Caucasian","Low","Male",2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
52,"F","Grand Theft in the 3rd Degree","Asian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
29,"M","Battery","Caucasian","Medium","Female",0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
42,"F","Poss Contr Subst W/o Prescript","Caucasian","Low","Female",0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,2
30,"F","Driving While License Revoked","Caucasian","Low","Female",1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0
33,"F","Uttering a Forged Instrument","African-American","Medium","Male",0,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,30
38,"F","Felony Battery (Dom Strang)","Hispanic","Low","Male",1,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,4
21,"F","Possession of Cocaine","African-American","Medium","Male",2,0,0,1,6,1,8,0,1,0,0,0,1,1,0,0,8
41,"M","Petit Theft","Caucasian","Low","Female",9,0,0,0,4,1,1,0,0,1,0,0,0,0,0,1,1
28,"M","arrest case no charge","African-American","High","Female",5,0,0,0,8,0,2,0,0,1,0,0,0,0,0,0,2
52,"F","False 911 Call","African-American","Low","Female",3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21,"F","Possession of Cocaine","Hispanic","High","Male",1,0,0,3,8,0,1,1,0,0,0,0,1,1,0,0,1
22,"F","arrest case no charge","Hispanic","Medium","Female",1,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,2
32,"F","arrest case no charge","Hispanic","Low","Male",3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
25,"F","Corrupt Public Servant","African-American","Low","Male",0,0,0,0,2,1,90,0,0,0,0,0,0,0,0,0,30
27,"M","Battery","African-American","Low","Female",0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1
35,"F","Poss3,4 Methylenedioxymethcath","Caucasian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
40,"M","Battery","African-American","Low","Male",2,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1
29,"F","Aggrav Battery w/Deadly Weapon","Other","Low","Female",0,0,0,0,3,0,48,0,0,0,0,0,0,0,1,0,30
24,"M","Battery","African-American","High","Male",2,0,0,2,9,1,24,0,1,0,0,0,1,0,1,0,24
24,"F","Possession of Cocaine","African-American","High","Male",10,5,1,0,10,1,0,0,0,1,1,1,0,1,0,0,0
36,"F","Driving While License Revoked","Hispanic","High","Male",26,0,1,0,10,1,118,0,0,1,0,1,0,0,0,0,30
26,"F","Driving While License Revoked","Hispanic","Low","Male",5,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1
50,"F","Felony Battery (Dom Strang)","Caucasian","Low","Male",1,0,0,0,2,0,9,1,0,0,0,0,0,0,1,0,9
21,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,1
51,"M","Battery","Hispanic","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
24,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",2,0,0,2,5,1,1,0,1,0,0,0,1,0,0,1,1
29,"M","Possess Cannabis/20 Grams Or Less","African-American","Low","Male",3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
25,"M","Battery","Caucasian","Low","Female",0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1
38,"F","Trespass Structure w/Dang Weap","African-American","Low","Male",0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
46,"F","arrest case no charge","Caucasian","Low","Male",1,0,0,0,3,0,11,1,0,0,0,0,0,0,0,0,11
33,"M","Battery","African-American","Medium","Male",9,0,0,2,7,1,15,0,0,1,0,0,1,0,1,0,15
31,"F","Poss 3,4 MDMA (Ecstasy)","Hispanic","Medium","Male",19,0,1,0,7,1,1,0,0,1,0,1,0,1,0,0,1
21,"M","Aggravated Assault w/Firearm","Other","Low","Male",0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,4
60,"M","Battery","Other","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
39,"F","Uttering a Forged Instrument","African-American","Medium","Female",3,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1
35,"F","arrest case no charge","African-American","Low","Male",4,0,0,0,4,0,11,0,1,0,0,0,0,0,0,0,11
49,"F","Possession Burglary Tools","Caucasian","Low","Male",12,0,0,0,2,1,3,0,0,1,0,0,0,0,0,1,3
26,"M","Battery","Other","Low","Male",1,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,1
27,"M","Battery","Caucasian","Medium","Male",0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,2
22,"F","Driving While License Revoked","African-American","Medium","Male",2,0,1,3,6,0,1,0,1,0,0,1,1,0,0,0,1
29,"F","Aggravated Battery (Firearm)","African-American","Low","Female",0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1
31,"M","Possession of Cocaine","African-American","High","Male",0,0,0,0,9,0,2,0,0,0,0,0,0,1,0,0,2
31,"F","Crim Use of Personal ID Info","Hispanic","Medium","Male",5,0,0,0,6,1,37,0,0,1,0,0,0,0,0,0,30
29,"F","Battery on Law Enforc Officer","Hispanic","Low","Female",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
65,"F","Fraudulent Use of Credit Card","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34,"M","Battery","Hispanic","Low","Female",1,0,0,0,3,0,4,1,0,0,0,0,0,0,1,0,4
24,"F","Burglary Conveyance Unoccup","Caucasian","High","Male",6,0,0,2,10,0,7,0,0,1,0,0,1,0,0,1,7
46,"M","DUI Property Damage/Injury","African-American","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
20,"F","Pos Cannabis W/Intent Sel/Del","African-American","Low","Male",0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
29,"F","Grand Theft (Motor Vehicle)","African-American","High","Male",16,0,0,0,10,1,33,0,0,1,0,0,0,0,0,1,30
29,"F","Burglary Dwelling Occupied","African-American","Low","Male",7,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,2
56,"F","Unlicensed Telemarketing","Caucasian","Low","Female",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
21,"F","Deliver 3,4 Methylenediox","African-American","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1
40,"F","Possession of Cocaine","African-American","High","Male",0,0,0,0,10,1,4,0,0,0,0,0,0,1,0,0,4
22,"M","Viol Injunct Domestic Violence","African-American","High","Male",2,0,0,0,9,1,55,0,1,0,0,0,0,0,1,0,30
39,"M","Driving Under The Influence","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22,"F","Battery on Law Enforc Officer","African-American","High","Male",1,0,1,0,8,1,0,1,0,0,0,1,0,0,1,0,0
27,"F","arrest case no charge","Other","Medium","Female",5,0,0,0,6,1,2,0,0,1,0,0,0,0,0,0,2
36,"F","Burglary Structure Unoccup","Caucasian","Low","Male",1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0
30,"F","Computer Pornography","African-American","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
36,"M","Battery","African-American","Medium","Male",0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,2
32,"F","Robbery / Weapon","African-American","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
34,"F","Agg Battery Grt/Bod/Harm","African-American","High","Female",5,0,0,0,9,1,26,0,0,1,0,0,0,0,1,0,26
23,"M","Possess Cannabis/20 Grams Or Less","Other","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1
52,"M","Battery","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
20,"F","Poss Tetrahydrocannabinols","Caucasian","High","Male",1,0,1,1,10,1,13,1,0,0,0,1,1,1,0,0,13
38,"M","Battery","African-American","Low","Male",5,0,0,0,4,0,6,0,0,1,0,0,0,0,1,0,6
46,"M","Driving License Suspended","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,"F","Uttering a Forged Instrument","African-American","Low","Male",0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,9
20,"F","Aggravated Assault W/Dead Weap","African-American","Low","Male",2,0,0,0,3,1,16,0,1,0,0,0,0,0,1,0,16
29,"F","Burglary Conveyance Unoccup","Caucasian","Low","Female",1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1
35,"F","Driving While License Revoked","African-American","Low","Female",7,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,2
37,"M","Battery","Caucasian","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
63,"F","Criminal Mischief","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
27,"F","Aggravated Battery / Pregnant","African-American","Low","Male",1,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,1
27,"F","Burglary Unoccupied Dwelling","African-American","Medium","Male",0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,3
24,"M","Possess Cannabis/20 Grams Or Less","African-American","Medium","Male",2,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0
30,"F","Driving While License Revoked","Hispanic","Low","Male",1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
25,"F","Grand Theft in the 3rd Degree","Caucasian","High","Male",4,0,0,0,10,1,33,0,1,0,0,0,0,0,0,1,30
27,"M","Battery","African-American","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
48,"M","Battery","African-American","Medium","Female",0,0,0,0,5,0,10,0,0,0,0,0,0,0,1,0,10
26,"M","Battery","African-American","Low","Female",1,0,0,0,4,0,1,1,0,0,0,0,0,0,1,0,1
58,"F","Grand Theft in the 3rd Degree","Other","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,"F","Burglary Conveyance Unoccup","Caucasian","Medium","Male",1,0,0,2,5,1,19,1,0,0,0,0,1,0,0,1,19
22,"M","Battery","Caucasian","Low","Male",3,0,1,1,4,1,0,0,1,0,0,1,1,0,1,0,0
41,"F","arrest case no charge","African-American","Low","Male",0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4
21,"F","Burglary Unoccupied Dwelling","African-American","Medium","Male",0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,1
26,"M","Battery","Other","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
39,"M","Susp Drivers Lic 1st Offense","African-American","Medium","Female",3,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,2
46,"M","Battery","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
33,"F","Trespass Property w/Dang Weap","Other","High","Male",7,0,1,0,8,1,116,0,0,1,0,1,0,0,0,0,30
36,"F","arrest case no charge","African-American","Low","Male",2,0,0,0,4,1,47,0,1,0,0,0,0,0,0,0,30
20,"F","arrest case no charge","Native American","High","Male",1,0,1,0,9,1,5,1,0,0,0,1,0,0,0,0,5
32,"M","Battery","Caucasian","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1
38,"M","Battery","African-American","Low","Male",17,0,0,0,4,1,1,0,0,1,0,0,0,0,1,0,1
64,"M","Disorderly Intoxication","Hispanic","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
22,"F","Burglary Conveyance Unoccup","African-American","Medium","Male",1,0,0,0,5,1,5,1,0,0,0,0,0,0,0,1,5
69,"M","Driving Under The Influence","Caucasian","Low","Male",0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3
26,"F","Agg Battery Grt/Bod/Harm","African-American","Low","Male",2,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1
27,"M","Battery","African-American","Medium","Female",1,0,0,0,6,1,16,1,0,0,0,0,0,0,1,0,16
22,"F","Robbery Sudd Snatch No Weapon","African-American","High","Male",2,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,1
43,"F","Aggravated Battery / Pregnant","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
55,"M","DUI Property Damage/Injury","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34,"M","Operating W/O Valid License","Hispanic","Low","Male",0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,30
20,"F","arrest case no charge","African-American","Low","Male",1,0,0,2,2,0,2,1,0,0,0,0,1,0,0,0,2
22,"M","Resist/Obstruct W/O Violence","African-American","Medium","Male",1,0,0,0,7,1,1,1,0,0,0,0,0,0,1,0,1
33,"F","Felony Petit Theft","Caucasian","High","Male",9,0,0,0,9,1,49,0,0,1,0,0,0,0,0,1,30
55,"F","Felony DUI (level 3)","Caucasian","High","Male",7,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0
22,"F","Fleeing or Eluding a LEO","African-American","Medium","Male",1,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,2
55,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,9
43,"F","Grand Theft in the 3rd Degree","Caucasian","Low","Female",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
21,"F","Pos Cannabis W/Intent Sel/Del","African-American","High","Male",0,0,0,3,10,1,7,0,0,0,0,0,1,1,0,0,7
23,"F","arrest case no charge","African-American","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
28,"M","Grand Theft in the 3rd Degree","Caucasian","Medium","Female",1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,1
45,"F","Tamper With Witness/Victim/CI","Other","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
39,"F","Agg Battery Grt/Bod/Harm","African-American","Low","Male",1,0,0,0,1,0,14,1,0,0,0,0,0,0,1,0,14
79,"M","Disorderly Conduct","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
48,"F","Depriv LEO of Protect/Communic","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
20,"F","Burglary Conveyance Unoccup","Hispanic","High","Male",2,0,2,1,8,1,31,0,1,0,0,1,1,0,0,1,30
31,"M","arrest case no charge","African-American","High","Male",5,1,0,0,8,0,1,0,0,1,1,0,0,0,0,0,1
30,"M","Petit Theft $100- $300","Caucasian","Medium","Male",4,0,1,0,5,1,1,0,1,0,0,1,0,0,0,1,1
